,target
2350,69.45517330214545
2351,98.00504977732248
2352,56.98092167134366
2353,34.345108483571835
2354,54.07813271704735
2355,11.058393296369788
2356,26.20234710157979
2357,44.22954006580217
2358,44.79204935013369
2359,14.922618892191286
2360,46.442484341973895
2361,91.0520582289881
2362,2.3209078406993786
2363,72.7632330196252
2364,51.86658444547476
2365,85.06571781484263
2366,69.79031948151811
2367,28.96765152653766
2368,87.01562087495688
2369,7.80909248246592
2370,10.586843312044945
2371,65.89106945732215
2372,91.59835960923687
2373,73.5510052922616
2374,53.24484401909142
2375,58.357565783360066
2376,15.742865622648067
2377,83.18459439236571
2378,40.96208544254257
2379,50.54382949919859
2380,92.66867470178352
2381,94.73416906049053
2382,27.15273690884173
2383,41.4460254110309
2384,97.84339457846153
2385,58.467081877105215
2386,92.59708586466348
2387,32.00611827114136
2388,6.603826760309913
2389,42.50119896849275
2390,50.52171136077641
2391,52.60990756547111
2392,90.9398496474989
2393,51.97786022172894
2394,45.71799612613274
2395,19.171461653716666
2396,26.700235837417598
2397,80.39174739693797
2398,5.9381944654616206
2399,90.66796843310524
2400,43.211863105956375
2401,77.93274651537138
2402,87.16977238229518
2403,30.375238358441095
2404,72.78557818007249
2405,58.65773972416261
2406,38.94493283194755
2407,23.442207790058326
2408,15.61421832225123
2409,32.769869221061484
2410,97.53675199621784
2411,27.822775811751853
2412,25.24481724952533
2413,32.96459131150412
2414,40.36681437432275
2415,89.96893192739881
2416,8.827181495001192
2417,76.68187301468376
2418,12.62549257668196
2419,23.7802803981253
2420,97.85779920831749
2421,82.90564082895429
2422,5.706306971465471
2423,17.476484368524936
2424,62.24136047195073
2425,99.72027702141199
2426,16.57158196375407
2427,6.301895580588003
2428,15.48977721337044
2429,12.40539537380948
2430,35.2440706588177
2431,74.13342898115675
2432,2.6630959394458817
2433,23.23759183971653
2434,37.08317821026999
2435,66.47270420313265
2436,53.4709619596569
2437,32.777734862122884
2438,16.459146436693906
2439,5.318915779750419
2440,35.85105044144848
2441,73.19952753984018
2442,72.52629725836573
2443,27.932343968425574
2444,44.04298491527734
2445,52.00905382399581
2446,32.16604292546335
2447,62.13064791646306
2448,20.177223537538165
2449,95.7324825148844
2450,24.493325162446748
2451,76.38800513798029
2452,36.7331206883653
2453,14.864572939685983
2454,1.8066344466170712
2455,6.56823570544855
2456,14.632545061776025
2457,41.78705726038897
2458,8.435708428630882
2459,11.207351780038334
2460,35.228807918437795
2461,71.43839305994291
2462,40.61927442751003
2463,80.96314351507306
2464,73.18940551395778
2465,10.146156569194222
2466,88.03357792146616
2467,33.52184487189528
2468,59.90561887444415
2469,19.077246037720457
2470,9.300799178138352
2471,32.36361753458793
2472,23.844798132439106
2473,53.0891942443514
2474,78.17680899344953
2475,57.5122895341737
2476,17.807828213484186
2477,42.266130226122435
2478,23.15761059665123
2479,6.819110471866085
2480,42.67367665226964
2481,88.69981303708107
2482,62.20796632843153
2483,21.051300496540065
2484,5.910608540542295
2485,72.49982467988383
2486,6.117089271582179
2487,2.2530825056576944
2488,56.71595799152939
2489,93.73636184544776
2490,26.87507317677009
2491,11.468643625693195
2492,26.153246446200157
2493,72.01537320052535
2494,21.482918719818457
2495,16.071931691006604
2496,42.79328077196985
2497,94.47824570513959
2498,11.49953710491859
2499,64.73811711355576
2500,60.68569097119729
2501,50.737786704257196
2502,96.0153584002679
2503,2.870694177424177
2504,86.32318984246174
2505,32.92485535563648
2506,75.80114944612441
2507,27.517641970412292
2508,29.484194438060282
2509,2.6137059901289996
2510,19.74738413309706
2511,47.77775648010993
2512,25.310582054547805
2513,61.73474012123702
2514,27.69734331577579
2515,46.351123313901475
2516,81.88492129033713
2517,13.286571829331464
2518,35.94001006093827
2519,76.24577275889777
2520,53.32111310759931
2521,39.065052200690474
2522,55.820778294634394
2523,68.84251470879792
2524,26.116681133974673
2525,81.15938707771173
2526,81.87212364062182
2527,73.04043111319854
2528,22.10252742698723
2529,8.28525294957029
2530,51.806663252770164
2531,19.83423950484824
2532,15.960430659202737
2533,4.971119385552573
2534,19.951193057893253
2535,73.5301574951068
2536,85.59807827472173
2537,89.33689871765807
2538,57.27266689753347
2539,48.361334404910714
2540,82.72528625056484
2541,66.02822605216832
2542,71.71216064273426
2543,10.520059990058066
2544,68.39741686110088
2545,89.19340373670278
2546,67.04130693323393
2547,52.221192047475945
2548,95.28713217706749
2549,15.291921764110773
2550,19.004544660834764
2551,9.873913761752704
2552,35.01126763788306
2553,20.412893696994413
2554,8.953792190613523
2555,66.60286520224983
2556,62.82255471665064
2557,9.596848504379611
2558,99.23863542351438
2559,77.23178113830119
2560,75.2392269547465
2561,25.666725491811345
2562,67.36266896029679
2563,61.07738950458288
2564,7.527368770379502
2565,21.094279206228553
2566,8.689490518528228
2567,73.16962969198275
2568,57.67941579790223
2569,8.812100959330103
2570,72.42675466342382
2571,82.94131906409987
2572,61.82580436420107
2573,77.90658139264491
2574,56.28577037672074
2575,76.41488862784931
2576,91.9073513585366
2577,23.685611678115162
2578,52.715938473101595
2579,77.39866498374167
2580,58.57015364736583
2581,36.35213683479778
2582,29.31597481642502
2583,39.03944425284335
2584,97.82366977912287
2585,90.54105426742817
2586,70.9536820165676
2587,15.28249278036082
2588,78.63737295856791
2589,13.655852571756935
2590,77.37926286949096
2591,33.45556502195029
2592,56.13696186761457
2593,68.86394046315311
2594,53.70815927603209
2595,30.502510970864527
2596,70.75560564577611
2597,40.68719062245336
2598,77.46558602310219
2599,94.55528690185074
2600,9.128551579533113
2601,27.903574074886485
2602,39.54690196358424
2603,81.43126056830133
2604,67.87685418335056
2605,94.11410749287549
2606,84.1329699855292
2607,46.146673271191425
2608,38.11057895651945
2609,71.92167126129524
2610,63.29954741847906
2611,22.9958717531648
2612,21.00489432164945
2613,67.38822916006748
2614,24.761133040204115
2615,25.047419419664603
2616,59.45730009099681
2617,55.90071542366931
2618,48.54316703906925
2619,14.774551850511958
2620,93.40946603251857
2621,82.04285004714731
2622,33.164009640898726
2623,97.44866918959423
2624,44.945218119568345
2625,25.282062531821452
2626,65.07342268193113
2627,15.29096262652175
2628,25.810025577598267
2629,80.73173473073516
2630,14.052498702706133
2631,35.87924429691635
2632,69.59349006858747
2633,50.775317568177535
2634,65.0437489760367
2635,38.308122994508516
2636,84.12531701458883
2637,2.238799339746591
2638,81.47681215208604
2639,56.172475600250465
2640,68.17969770274152
2641,30.000666358896293
2642,89.35025808211336
2643,11.908548160546042
2644,72.41927333960166
2645,77.95883552534562
2646,63.51516314531157
2647,56.80255981977579
2648,51.96054932743507
2649,61.561536949945115
2650,44.0432860365098
2651,35.51768174221595
2652,47.53481562643681
2653,33.04776870738549
2654,65.07007919218196
2655,71.88124897352458
2656,52.05306782164296
2657,82.75473457381577
2658,52.04509799090721
2659,49.23433950319681
2660,51.796427021890054
2661,46.608393651794636
2662,35.024576856643556
2663,45.843942005337986
2664,39.52594667508913
2665,24.986134860355882
2666,83.22800951444975
2667,56.98712637284758
2668,95.69320183970211
2669,73.89476041779733
2670,25.574927447692023
2671,53.32643940288114
2672,20.22870024176014
2673,22.05041576558506
2674,84.62533071225766
2675,32.52626723093483
2676,60.18343869249909
2677,59.387851631337575
2678,68.59192094751933
2679,60.0776182435712
2680,27.87319600955368
2681,68.11493112078071
2682,21.465611248384317
2683,87.6334278237384
2684,57.909507897141445
2685,10.39189805526173
2686,31.728725638712916
2687,2.397670634787745
2688,14.943198567545117
2689,9.291611717065305
2690,62.31933079496058
2691,36.191855779347385
2692,63.591848139032905
2693,35.43834303639154
2694,99.99978330231863
2695,65.75966605769818
2696,2.7887645894475352
2697,62.938007595206415
2698,86.15996622372307
2699,3.6369847366174826
2700,70.72747992119278
2701,39.84591204197567
2702,61.16505397857087
2703,94.98024220276974
2704,82.34078625106847
2705,72.34352414669607
2706,34.630263122291666
2707,62.86931787279213
2708,33.41156894339339
2709,88.54125249303902
2710,81.58611057675878
2711,42.25402315511065
2712,70.27533722767214
2713,28.40342360474324
2714,33.48238317188189
2715,24.688725042921778
2716,14.282635568999426
2717,68.80038672735503
2718,87.65794258597808
2719,14.1790639066489
2720,99.15536262150201
2721,99.00410838679048
2722,80.19070170488331
2723,13.408246874683286
2724,63.73213270253467
2725,34.93928198377717
2726,30.530961636638214
2727,7.239899262322412
2728,90.30339939838862
2729,27.361930113083687
2730,96.83947857560943
2731,40.27628084427545
2732,37.68922607008151
2733,32.39229546291139
2734,55.256895002666646
2735,62.098968170104996
2736,95.14679286952457
2737,25.657112868356815
2738,1.0056029045929984
2739,90.51018412841623
2740,15.474393518424453
2741,22.426019792234346
2742,19.654813657412543
2743,26.38094816398169
2744,45.426179986014446
2745,68.93980954614753
2746,96.953039180947
2747,21.414464271181505
2748,10.762438479475614
2749,29.101543834077955
2750,59.66044513258282
2751,83.955464227746
2752,13.131905873548895
2753,66.16389429649391
2754,17.219769521761794
2755,12.64567405001399
2756,0.635621799415601
2757,36.78657901561906
2758,51.56803800358911
2759,34.63281600121718
2760,99.14768965140618
2761,31.541787123134835
2762,24.19033587269957
2763,90.99797899368278
2764,60.150666172754505
2765,6.265693821460132
2766,56.849101244994415
2767,86.59034613047862
2768,74.9133580075871
2769,87.86361469257048
2770,94.30729494717542
2771,44.15075284988479
2772,89.65755061094609
2773,48.87610615722312
2774,12.077181507741711
2775,95.09788132796814
2776,96.80619171489647
2777,45.941207750992476
2778,16.46882854688897
2779,52.80520477641884
2780,74.57404907684321
2781,17.290062164628743
2782,33.06865095657609
2783,58.16496125046841
2784,0.3871731797629774
2785,4.829395378032656
2786,24.847265079301096
2787,91.23595180973138
2788,12.031385131700258
2789,74.21624495172739
2790,0.7890768040408305
2791,38.06326729615804
2792,80.28250357807886
2793,33.24106133171983
2794,5.376455190670581
2795,98.31238276977513
2796,49.24993336036675
2797,81.3868113582312
2798,85.09155062252535
2799,89.76481886059003
2800,89.40615126122111
2801,5.150852917912074
2802,16.669703854796488
2803,1.3922625987052075
2804,22.334074909461123
2805,89.82145288586096
2806,51.47798393340489
2807,61.50224993225117
2808,7.728089963024202
2809,36.877144768554196
2810,27.499145672560253
2811,12.395209723459594
2812,64.52631644653842
2813,86.0004920811237
2814,11.07184660616623
2815,50.97219581958931
2816,1.562993486553447
2817,26.873659352313524
2818,10.85058571126861
2819,35.171685719230915
2820,46.77412691494904
2821,13.012272491612363
2822,56.99728468826156
2823,88.77265265215618
2824,54.557794573724856
2825,6.6660999519263475
2826,85.79327449236217
2827,87.81403473038836
2828,7.938886971961699
2829,79.97916732557138
2830,15.114367488370672
2831,32.84228211645029
2832,13.736913705748261
2833,84.87067803890253
2834,55.833977491005015
2835,26.70298294514142
2836,19.79049729077838
2837,68.64455480766989
2838,46.47933354555112
2839,79.08543352103155
2840,1.0106345712414821
2841,1.115783641856368
2842,81.00714198935853
2843,13.923603750598431
2844,47.0373069843138
2845,55.86836763362391
2846,2.4003902255724636
2847,67.18713438077953
2848,37.38050861083808
2849,65.11655185022532
2850,13.957429141102457
2851,46.354375955332394
2852,52.26570714283963
2853,73.95083968129637
2854,98.54842708343176
2855,99.67283250601102
2856,12.64676108564278
2857,37.54730605655227
2858,87.43509658762764
2859,65.98365498873909
2860,3.0202504398836005
2861,39.21981388292428
2862,45.23324352797284
2863,84.43937347147073
2864,55.10191188713245
2865,5.870237542377055
2866,47.259523999236706
2867,65.86352824321418
2868,66.30111359933534
2869,59.504892110417
2870,66.0486996447325
2871,66.11934262577427
2872,76.75773264322791
2873,11.427154362295026
2874,51.271623302799455
2875,42.571852118625834
2876,42.686221035197946
2877,28.179300932521112
2878,55.49462551932083
2879,91.84857413589862
2880,1.3847609918430015
2881,89.59687923939512
2882,33.85337266247817
2883,63.141905931133955
2884,12.625720016206396
2885,37.38321133961467
2886,67.08869298975483
2887,87.5345974552842
2888,44.357077928881935
2889,13.037834615838102
2890,30.60534609772198
2891,70.81262074352188
2892,29.85922276553942
2893,99.67960699908258
2894,48.12672581044121
2895,70.29120594164695
2896,48.75359955335899
2897,2.690481765443524
2898,65.51164666378203
2899,97.41960697699415
2900,20.31270086780398
2901,38.429400836206696
2902,65.48330677605324
2903,27.846749146796014
2904,13.027023757376039
2905,2.631491174051944
2906,5.352355021020122
2907,56.47201702802204
2908,69.05490953063497
2909,26.150122443572553
2910,44.42353914775607
2911,9.031016758424425
2912,96.65324842240756
2913,66.77323171526047
2914,57.972524033280976
2915,75.86597646360346
2916,96.82970140223017
2917,14.166723691520419
2918,35.858324357482545
2919,60.67301218011739
2920,42.53751656664809
2921,0.9604294019931296
2922,62.38090313207806
2923,34.387079627683136
2924,3.882206593595071
2925,31.184609674621537
2926,67.13787750281503
2927,93.25796163400994
2928,96.70816898854508
2929,71.37915438457043
2930,69.50019051584982
2931,18.721858644845035
2932,7.8630265403864215
2933,87.65036840402439
2934,99.02960034490076
2935,27.78856544340916
2936,75.95472119048304
2937,84.8378308542722
2938,13.008044282732204
2939,77.76069570185678
2940,13.252887781266505
2941,63.50694844392759
2942,48.76597892543996
2943,67.9674755489184
2944,72.6717198843597
2945,32.4113048689201
2946,74.52604523387149
2947,68.6251688275448
2948,78.01204614256673
2949,6.048788883844117
2950,75.58416609036325
2951,7.595716072178613
2952,49.6434025531664
2953,0.5744210613806069
2954,0.11862565771146727
2955,35.16967766152205
2956,28.805384932857972
2957,70.88276697639935
2958,18.0855921277384
2959,73.92924466887047
2960,83.00577376160535
2961,68.02540243914993
2962,53.910771868875365
2963,62.23228674596447
2964,81.12780525365622
2965,36.95607747001681
2966,41.970761592069536
2967,89.06111560530931
2968,89.49678842429608
2969,8.05578941884221
2970,48.931796329774116
2971,83.82760745839394
2972,3.1559985505540067
2973,44.80901346215072
2974,10.838466263602196
2975,99.52489550632981
2976,67.1711115464471
2977,97.24264458175458
2978,14.466327058839825
2979,3.9086056823114603
2980,27.903552408844437
2981,28.974656306250395
2982,52.501137417831046
2983,16.767384606491213
2984,84.14686268639602
2985,9.099605077417024
2986,39.56867463455629
2987,97.59396634752065
2988,39.434479387992646
2989,79.03392055247775
2990,2.5525932779269125
2991,67.23247536175842
2992,71.39140002256164
2993,89.60676469613094
2994,78.79994791046971
2995,64.60505754679636
2996,34.43626182488908
2997,5.8989933986536265
2998,62.99983148455433
2999,58.2877913679926
3000,14.991029668105021
3001,44.789511808514156
3002,18.224172008766434
3003,40.14168597282473
3004,50.50899550654051
3005,73.41011914519208
3006,98.79031685446296
3007,80.85743966331327
3008,4.151191218193564
3009,29.16917156486727
3010,31.408978434060224
3011,57.1677051676055
3012,71.62315450392705
3013,59.140647738407566
3014,63.77627035346074
3015,96.4508990757052
3016,58.659871065510536
3017,71.1910192725324
3018,19.638039062776706
3019,60.0149584264965
3020,17.01230109073416
3021,47.03593203242347
3022,67.129192116908
3023,54.85391320413639
3024,84.67023867554389
3025,31.250046752682287
3026,85.82783426085501
3027,14.28640940799193
3028,15.411180446959591
3029,37.00653654871857
3030,98.1243205117639
3031,80.17550588115691
3032,11.181787516276442
3033,90.21932820653282
3034,57.289843980143864
3035,54.58074711699712
3036,79.30048080930189
3037,47.950190418401
3038,16.854651777650055
3039,92.06963006997634
3040,35.910788067679654
3041,12.162191724881316
3042,77.12098327023585
3043,48.791996062889645
3044,27.445839224213586
3045,20.01753432621375
3046,20.8134176623
3047,66.21214959249872
3048,50.38090497933763
3049,87.46602055851159
3050,20.70643895333771
3051,62.94399382442275
3052,85.15966050944584
3053,42.092757083098206
3054,0.17652359917689298
3055,98.50608503505538
3056,89.98240350190395
3057,7.644529351463664
3058,34.27915370501409
3059,24.35288816811252
3060,96.28265235188817
3061,67.99539741699525
3062,20.205235458760612
3063,58.324860542555356
3064,82.35243424370776
3065,37.15520035228793
3066,13.13922135035632
3067,31.259989176063346
3068,40.98821833912361
3069,33.09995827034007
3070,85.14810096928608
3071,84.00410915393834
3072,29.00353511615167
3073,57.40756508373477
3074,35.545879266608985
3075,14.40645168765692
3076,52.2518050863434
3077,96.93330421631319
3078,91.25339438216503
3079,37.97199718921447
3080,21.216935226584187
3081,58.13749425612989
3082,83.93122400859468
3083,64.21163561628296
3084,77.26987556082028
3085,32.98776365268781
3086,25.63165574985588
3087,61.41378516586731
3088,70.62824468737122
3089,42.33812207962938
3090,9.110113787870135
3091,64.52962929831986
3092,43.73787379128235
3093,67.91684257034962
3094,24.900989590678858
3095,20.06586735183233
3096,74.68804922519655
3097,56.30686636617927
3098,21.471199715377736
3099,36.79882901613039
3100,2.6463210991561428
3101,23.830171773796664
3102,74.54138900366598
3103,23.582811675998997
3104,5.693592808070182
3105,0.5998717619487253
3106,82.883756302644
3107,7.881389117897528
3108,2.999241652696198
3109,63.29722126513188
3110,43.53702296878394
3111,80.47652653476695
3112,99.26845601069991
3113,5.22185587821461
3114,17.389442900906026
3115,18.209412821748554
3116,71.93746633031796
3117,13.378245440379766
3118,3.1071484586842963
3119,27.426984166275233
3120,71.14298926125306
3121,88.33159974115895
3122,54.677115898941324
3123,73.43820674610643
3124,95.91313336511067
3125,97.30649050068357
3126,40.57350455088561
3127,72.4424828287311
3128,14.756244961133426
3129,96.74435699322774
3130,20.672378316272148
3131,40.72383987256035
3132,46.12904878951061
3133,77.48407668027292
3134,56.71291630448297
3135,38.886730389721386
3136,18.88575107268443
3137,14.389884930566101
3138,82.05192826002408
3139,21.63895466292267
3140,13.321676230133702
3141,9.301489543919956
3142,51.8898032648412
3143,16.644812744302886
3144,47.082451734622616
3145,74.90972987983923
3146,94.11859964467786
3147,85.37125267453607
3148,71.99542137569148
3149,72.24235583549665
3150,90.58943312356851
3151,61.28405325470147
3152,24.306490858545953
3153,53.792077171579734
3154,67.6439783221058
3155,6.308665993122026
3156,17.453843717706498
3157,12.524566507067158
3158,82.03323229964457
3159,48.4225446393599
3160,83.13967436460226
3161,55.12941198859401
3162,54.174257817103395
3163,6.971622812057231
3164,80.0561560952572
3165,11.103349633928811
3166,12.92437142187198
3167,10.607682926259534
3168,68.06235752691018
3169,73.73275547100386
3170,2.5630431809585517
3171,31.271443166357773
3172,35.739130786125195
3173,41.677428111165845
3174,15.678355639223371
3175,41.066221566725154
3176,37.068745215803304
3177,12.580988972759977
3178,76.27897812586943
3179,54.49933714037676
3180,56.784192110174
3181,60.10756598484021
3182,58.43061065785218
3183,71.91645257274703
3184,35.71239229138718
3185,44.15427090211548
3186,28.714754785568243
3187,65.17281926150002
3188,44.63616609459176
3189,66.27626845831068
3190,51.694558028596475
3191,53.00499779430165
3192,97.14685002104164
3193,15.746043286853658
3194,46.81083395195469
3195,64.54368251690917
3196,16.13588654949792
3197,16.464868136518298
3198,3.9648349713127518
3199,61.738033410915314
3200,42.42278280332212
3201,99.49321703527298
3202,53.61481859211054
3203,37.34208471873664
3204,59.51507571579162
3205,31.565906447713896
3206,71.78047198708171
3207,34.064808364602825
3208,23.77085659219456
3209,66.6659080365003
3210,50.06964587627832
3211,24.84696280591269
3212,33.19480091467666
3213,54.19353176987518
3214,29.815307004112785
3215,28.864286519884686
3216,23.21727356580077
3217,34.043948224898166
3218,24.40990541770344
3219,22.1293856054006
3220,3.4304304563239914
3221,21.065635387398395
3222,4.795101252970715
3223,63.76627866156263
3224,30.205274948788052
3225,23.39505771827929
3226,37.54874402853953
3227,45.59774611054899
3228,41.07928547782318
3229,68.22291813736285
3230,60.080762820397
3231,56.12162554918966
3232,97.144168572361
3233,70.7115420817828
3234,42.84345877940739
3235,74.78257239939
3236,15.140023332334591
3237,86.09368006984877
3238,63.992253687775026
3239,62.68927683432583
3240,32.37733544858928
3241,40.368056478007
3242,52.035865291410076
3243,11.34312990848282
3244,23.20316512894221
3245,78.70066589166703
3246,62.7500157197481
3247,35.52726393957439
3248,95.73698256143015
3249,19.412414050441782
3250,12.005445733063432
3251,7.9905109809344
3252,67.75431304870347
3253,37.988001248690246
3254,45.844808391499456
3255,21.456342854447414
3256,42.61986247362427
3257,14.788330987251928
3258,90.08441049310008
3259,62.07156318160426
3260,10.841411208975872
3261,21.29307759959739
3262,43.54535385049938
3263,1.0870343721461735
3264,57.21019292394178
3265,61.17073642519283
3266,84.28662903916884
3267,45.36938989517082
3268,37.91510655508048
3269,82.81000421890818
3270,7.0172011681646
3271,87.51244169830255
3272,90.08242287382015
3273,62.72986029916112
3274,74.23195501398001
3275,75.49504777706022
3276,70.99030489665009
3277,81.63199704821767
3278,58.18280233828287
3279,60.59873101870321
3280,36.9788580108041
3281,25.23375166244452
3282,31.6124313281583
3283,12.4667104506541
3284,33.45865394981297
3285,67.57451384323642
3286,82.22127620015942
3287,39.361330418290784
3288,57.9888751577718
3289,53.01599208533727
3290,40.159188888101724
3291,79.18723191156516
3292,59.304175507429825
3293,60.98439984523876
3294,72.74761793388228
3295,11.13216140060492
3296,38.966788106115786
3297,16.24840936200573
3298,86.3132247573595
3299,6.73925977875668
3300,70.63540086770846
3301,65.97500064096079
3302,38.63322995481965
3303,9.294478495897176
3304,35.52424462514678
3305,31.218050881555783
3306,25.78288742463676
3307,72.68024714811926
3308,52.7224455895074
3309,11.234926181097853
3310,23.821718641826777
3311,56.2943097672503
3312,42.94017051651643
3313,67.69474428806419
3314,23.47711888179007
3315,35.21563823543913
3316,64.23754267125251
3317,46.96469906154154
3318,56.25833793455578
3319,67.60980164856926
3320,28.419287069491645
3321,98.61339494666353
3322,89.29338671513673
3323,9.265235589116337
3324,51.35236882806849
3325,50.954354696564955
3326,4.054547776667999
3327,80.74775934422453
3328,25.102251375090848
3329,90.34829045705817
3330,87.97767095944943
3331,50.35827257803816
3332,81.96031863739867
3333,47.0180999466029
3334,47.071557317985466
3335,74.42680785861842
3336,37.95100212987056
3337,50.558188271388595
3338,66.0462260382672
3339,0.9860132584554742
3340,95.78532986005268
3341,3.4152981205423685
3342,0.6644984725956495
3343,53.02920442311835
3344,32.234314322264446
3345,33.821011958709875
3346,62.378652119516616
3347,29.05645178517727
3348,34.42032106786068
3349,37.485730898478884
3350,28.343807182943383
3351,4.403740963859062
3352,25.35248600897456
3353,30.997712541049992
3354,94.96758257189313
3355,62.03125291924432
3356,32.23753220274691
3357,99.55085687919674
3358,7.608504691648116
3359,86.17037674025187
3360,59.68871898374018
3361,91.78580476934675
3362,81.93225508651182
3363,57.641358015125576
3364,50.0567395770627
3365,87.92876769878109
3366,67.61875844067984
3367,70.03119399884037
3368,63.46494565639199
3369,16.78348195621732
3370,28.490940044457982
3371,60.26995781230751
3372,71.51217052709421
3373,72.1333911123877
3374,21.137335050706383
3375,84.80257199415468
3376,43.223130086552054
3377,61.049561302757255
3378,87.25138992165691
3379,36.414987061351404
3380,86.99207979205545
3381,27.91670117334775
3382,48.86860591167785
3383,10.963573121586016
3384,88.013345768379
3385,27.385317360233334
3386,69.17472916903762
3387,75.9222401118445
3388,74.3233498082183
3389,72.48477791242235
3390,40.47474934341839
3391,25.48434157374738
3392,1.5264791795513037
3393,27.34571917987457
3394,86.11951061824874
3395,42.09761934419703
3396,17.269916352736644
3397,11.158434571900498
3398,1.2078925214257983
3399,67.68984294321925
3400,59.031418963677126
3401,26.527717908128356
3402,87.3703115945955
3403,43.53887554939163
3404,72.64017025865175
3405,83.353530115002
3406,11.13959429479127
3407,5.1949193559994775
3408,20.44227730543762
3409,81.14237746693732
3410,34.8305192190521
3411,23.544840538378583
3412,8.720732185647478
3413,68.13315367221472
3414,23.803717925695196
3415,25.644906583452318
3416,59.12007322455389
3417,98.94810632578108
3418,82.54025082739787
3419,14.34937020922358
3420,21.86800119171678
3421,74.95906032468909
3422,78.8067336517785
3423,92.5731339164235
3424,54.50628968650999
3425,15.99977630969546
3426,46.673712625229484
3427,19.37463558983589
3428,76.40769258189079
3429,87.26986757524057
3430,78.59940275508689
3431,86.16780473331607
3432,74.06015400733094
3433,71.5963754574814
3434,56.283367791400245
3435,48.1014549573786
3436,84.01589058415595
3437,87.281252425259
3438,30.40071714150789
3439,57.561082239788874
3440,2.160007938554403
3441,37.961224507205436
3442,6.774516032532843
3443,72.4974688929617
3444,7.3027891656787896
3445,18.960512658886923
3446,34.906961693566856
3447,17.486963065674917
3448,48.32451448183845
3449,16.66798130302319
3450,32.28433458415746
3451,1.3742994675226017
3452,90.62816327948138
3453,34.41527875884713
3454,31.52472555243714
3455,72.94906865204959
3456,82.7399796179682
3457,16.86123690515622
3458,83.19402119614111
3459,72.19059790641995
3460,82.00786552882784
3461,9.594878854118265
3462,54.18281567661963
3463,86.01609387193483
3464,25.52894305522281
3465,0.3761274978415068
3466,58.212856356063284
3467,9.066161964853025
3468,26.644884415576175
3469,81.15598735833507
3470,99.0151385570785
3471,0.4757224048975168
3472,5.099889126279969
3473,30.279012036255107
3474,48.592900950192764
3475,39.549167606701815
3476,88.20262160855043
3477,71.82158690492867
3478,38.33445133391877
3479,82.30623249638268
3480,32.103730004077136
3481,81.53682998957723
3482,61.7719063164653
3483,27.068430311973714
3484,41.20468909565959
3485,65.58217912035357
3486,32.64964472420037
3487,6.068378109466918
3488,94.83528567577966
3489,19.43206013125727
3490,64.77183386805143
3491,64.6527516933593
3492,93.45102665700898
3493,85.31597645367876
3494,69.07782774166375
3495,17.844999096499002
3496,52.438335757271915
3497,84.63858327813944
3498,84.49376384024481
3499,32.48820519741757
3500,59.37962303156608
3501,47.53178697472256
3502,98.31093995256686
3503,11.641544658590789
3504,81.84293910137148
3505,74.14537209690627
3506,79.53084895344765
3507,15.447593733713852
3508,15.35909848654487
3509,91.02013857981316
3510,6.299656984863107
3511,88.21136925508588
3512,41.90764985159207
3513,3.7641038966547633
3514,24.966382916035442
3515,42.836130957075405
3516,78.4665300382276
3517,72.99998209132295
3518,74.70817510899008
3519,8.708885803545131
3520,99.4403605515472
3521,8.81649488515448
3522,13.513049832001363
3523,76.3021838515019
3524,71.80595189719199
3525,64.25115287296104
3526,19.261716844346452
3527,68.95801007522238
3528,47.91862389509422
3529,54.8594930542583
3530,93.2451393892772
3531,69.04165491668857
3532,95.3530394461643
3533,71.89927526241809
3534,87.63395909306146
3535,14.356167063151803
3536,24.509841691875742
3537,21.25762879021131
3538,17.45395093756411
3539,18.69697816879276
3540,87.6059476900706
3541,21.48769140337365
3542,31.47854558623998
3543,73.52748550631838
3544,44.29249364519052
3545,36.946867260859754
3546,63.59160224333003
3547,55.81965400135316
3548,90.1891415347078
3549,43.55302456755851
3550,70.60904710038358
3551,88.10147883153599
3552,90.86591809579843
3553,98.3268073663427
3554,85.00999492045653
3555,10.142577828939263
3556,85.2613428870367
3557,14.999666371948964
3558,99.44362906944596
3559,33.102104995570585
3560,94.20188169013815
3561,33.15833260444854
3562,67.29892862122256
3563,5.345595272313796
3564,99.52391307219958
3565,37.78258650454932
3566,90.60216381487126
3567,34.8135146018314
3568,15.489521911168616
3569,46.78597474870703
3570,21.12697921457083
3571,7.427040463670826
3572,90.06699689340306
3573,34.41912928572373
3574,89.43785598271734
3575,78.92731004764636
3576,3.848549371407694
3577,45.79509622536499
3578,80.13738851108852
3579,46.54502814459251
3580,85.41281932032146
3581,43.50087483578495
3582,59.89393671289145
3583,41.93465860346715
3584,37.93222526448497
3585,2.2323604428037047
3586,46.82666603824796
3587,34.49636163933022
3588,95.60552596109468
3589,7.378788046807336
3590,12.4179092720707
3591,65.55685659663939
3592,46.810942785544746
3593,41.700289082020774
3594,11.747543403936328
3595,58.49025945077713
3596,85.46689327811279
3597,98.4495272285921
3598,51.24040015506528
3599,81.64883628265827
3600,35.42566501684463
3601,9.186429390869131
3602,28.40575679556621
3603,80.58312852675868
3604,88.01542091156699
3605,89.1808590451586
3606,67.43959952801708
3607,78.83551091150105
3608,72.18808728919981
3609,46.57689622339957
3610,43.703461253528474
3611,10.244355918136641
3612,49.23260531813817
3613,59.35883815074703
3614,59.85021703965874
3615,61.66591267678949
3616,21.34329086458431
3617,53.78098397054688
3618,62.35273446518494
